id,contentLength,ari,colemanIndex,fleschKincaid,fleschReading,gunningFox,smog,sentenceCount,wordCount,nTag,perplexity,loc,hasAnswer,hasCode
23970570,168,5.726,8.24,7.05,67.078,8.8,9.726,3,38,3,0,12,t,t
23970575,457,16.715,10.851,14.948,47.857,17.2,14.068,3,101,3,0,3,t,f
23970586,169,3.759,4.32,4.944,86.33,6,3.129,3,45,2,0,9,t,t
23970588,197,8.034,10.501,9.023,54.715,12,11.855,3,41,4,0,2,f,f
23970589,1507,24.052,8.652,21.213,35.34,24.8,17.122,7,363,5,0,13,t,t
23970593,524,28.781,11.038,24.484,21.94,28,19.287,2,115,4,0,10,t,t
23970594,275,10.357,10.653,9.88,59.256,14.8,14.068,3,59,2,0,26,f,t
23970667,238,6.752,5.103,8.033,75.466,11.2,10.504,3,64,3,0,8,t,t
23970597,556,8.893,6.426,8.555,75.583,10.8,8.842,6,141,1,0,18,f,t
23970598,396,14.233,9.831,13.356,53.33,16,13.559,3,91,3,0,5,t,t
23970600,912,8.189,9.661,8.039,67.557,10.4,10.864,12,203,3,0,6,t,t
23970603,1114,11.927,9.033,12.062,53.821,14.8,13.348,10,254,4,0,33,f,t
23970606,237,26.366,9.581,22.809,29.494,26,17.122,1,55,2,0,6,t,t
23970610,252,13.08,7.035,12.879,60.614,16.4,13.024,2,65,2,0,8,t,t
23970611,1133,8.938,8.478,9.136,65.732,11.6,11.051,13,264,5,0,8,f,t
23970612,329,11.017,6.269,11.204,64.608,14,11.208,3,84,2,0,9,t,t
23970613,282,8.78,5.346,10.051,67.532,13.2,11.208,3,75,5,0,6,t,t
23970619,244,9.087,10.316,9.557,58.013,9.6,9.726,3,53,4,0,7,t,t
23970623,197,21.658,10.571,20.075,29.507,22.8,17.122,1,44,2,0,2,f,f
23970631,224,6.579,6.347,7.967,71.782,9.6,8.842,3,57,4,0,4,f,t
23970633,77,6.704,5.876,9.32,63.865,16,14.555,1,20,2,0,8,t,t
23970638,73,8.992,10.865,8.353,61.89,8.4,8.842,1,15,3,0,4,t,t
23970641,58,6.084,8.478,4.911,83.009,8,8.842,1,13,2,0,6,f,t
23970642,383,6.961,6.699,7.877,72.785,10,9.387,5,96,3,0,8,f,t
23970643,150,2.899,4.287,4.95,83.322,7.2,7.794,3,40,4,0,2,f,f
23970645,345,6.731,8.287,7.335,71.325,9.6,9.889,5,81,2,0,8,t,t
23970650,481,5.246,6.414,6.553,74.129,10,10.411,8,117,3,0,6,f,t
23970651,1509,25.658,22.183,21.551,0.09,22.4,19.142,7,234,2,0,4,f,t
23970653,68,5.363,5.451,7.819,71.065,9.2,8.842,1,18,1,0,6,t,t
23970654,154,7.158,7.07,7.036,78.461,9.6,8.842,2,38,3,0,10,f,t
23970655,580,6.913,8.682,8.478,59.812,10.8,10.981,9,129,2,0,8,t,t
23970659,216,11.135,7.666,10.888,63.307,14,12.162,2,52,2,0,6,f,t
23970662,323,10.593,5.322,10.683,69.529,12.4,8.842,3,86,3,0,6,t,t
23970663,1281,20.209,18.623,21.33,-10.44,28,22.711,8,213,4,0,38,f,t
23970680,152,7.775,8.779,8.766,63.381,11.2,11.208,2,35,2,0,6,t,t
23970672,1182,15.892,8.207,15.434,48.976,17.6,13.228,8,290,3,0,15,f,t
23970674,184,13.082,16.041,11.584,41.397,8.8,8.842,2,33,1,0,2,t,f
23970676,126,13.025,6.028,12.594,65.331,14.4,8.842,1,34,1,0,2,f,f
23970677,1064,10.2,8.884,10.374,60.194,14,13.173,11,244,3,0,6,f,t
23970684,493,8.082,7.808,9.18,64.275,12,11.855,6,118,5,0,8,f,t
23970690,468,13.21,11.044,12.418,50.114,15.6,14.192,4,99,4,0,4,t,t
23970692,139,15.646,11.431,14.03,46.124,14,11.208,1,29,3,0,2,t,f
23970751,170,7.768,5.957,9.081,69.141,12.4,11.208,2,44,3,0,10,t,t
23970693,683,9.357,5.8,9.773,70.285,12,9.957,7,178,4,0,15,f,t
23970694,204,22.787,8.231,19.958,41.029,24,15.903,1,50,3,0,4,f,t
23970698,642,9.507,8.578,10.055,60.885,12.4,11.766,7,149,4,0,7,t,t
23970700,275,5.904,8.753,6.384,71.019,7.2,8.239,5,61,3,0,6,f,t
23970703,374,20.613,8.951,18.736,39.996,22.4,16.527,2,89,2,0,12,f,t
23970705,255,13.3,4.497,13.032,67.531,15.2,7.169,2,74,5,0,18,t,t
23970707,180,19.91,7.76,16.644,55.88,18.8,8.842,1,45,1,0,2,f,f
23970715,612,11.172,9.901,11.453,53.024,13.6,12.745,6,135,4,0,6,t,t
23970718,1332,12.643,11.22,12.095,49.907,15.6,14.314,12,280,5,0,12,f,t
23970721,294,15.803,8.251,14.839,52.795,16.8,12.162,2,72,4,0,5,f,t
23970722,244,28.983,5.975,24.453,37.3,28.8,14.555,1,66,1,0,6,f,t
23970724,366,20.089,10.173,17.229,45.457,20.4,15.248,2,83,2,0,8,t,t
23970725,321,10.736,6.542,10.091,70.808,13.2,10.504,3,81,4,0,13,t,t
23970726,111,0.997,2.993,4.043,83.885,6.4,7.794,3,30,2,0,2,f,f
23970727,275,14.695,8.742,14.98,46.44,18.4,15.248,2,66,3,0,2,f,f
23970731,427,23.974,8.153,21.742,32.69,25.6,17.694,2,105,3,0,6,f,t
23970739,1107,10.207,7.529,10.511,63.098,14,12.873,11,268,3,0,14,t,t
23970732,261,6.148,7.995,7.965,65.567,9.2,9.516,4,62,2,0,5,f,t
23970734,273,10.406,10.924,10.871,51.56,14.4,13.559,3,58,3,0,6,f,t
23970735,356,6.543,7.302,8.014,68.595,9.2,9.387,5,87,4,0,6,t,t
23970746,195,21.814,7.64,20.618,34.516,23.6,15.903,1,49,1,0,2,f,f
23970747,576,13.458,12.197,12.093,50.038,14,13.024,5,117,4,0,8,f,t
23970748,506,13.849,9.81,13.978,44.717,17.6,15.248,4,112,3,0,6,f,t
23970753,215,7.156,8.527,8.374,64.71,12,11.855,3,50,3,0,5,t,t
23970754,584,11.714,12.351,10.48,54.955,12.8,12.458,6,118,1,0,27,f,t
23970757,1727,79.926,4.029,65.637,-70.955,70,18.599,3,513,4,0,10,t,t
23970760,260,28.554,11.067,24.858,18.369,26.8,17.122,1,57,2,0,8,f,t
23978614,189,21.374,6.464,18.778,49.489,22.4,13.024,1,50,3,0,4,t,t
23970762,201,6.293,7.864,8.35,63.695,11.2,11.208,3,48,4,0,4,t,t
23970766,1442,27.033,8.747,22.963,33.14,25.6,14.79,6,346,4,0,4,t,t
23970767,190,5.444,7.011,7.09,72.133,9.2,9.726,3,47,3,0,4,f,t
23970878,418,6.167,6.873,7.055,75.357,10.8,10.864,6,104,3,0,2,t,f
23970769,233,27.717,5.643,23.198,42.734,27.2,13.024,1,64,2,0,12,f,t
23970782,182,20.562,14.828,17.614,31.116,20.8,17.122,1,35,5,0,6,t,t
23970783,561,9.959,9.218,10.411,58.118,14,13.295,6,127,3,0,11,t,t
23970784,261,2.899,5.851,4.429,82.605,5.6,7.169,6,65,1,0,7,t,t
23970787,374,7.263,7.951,7.527,72.799,11.2,11.208,5,89,4,0,2,f,f
23970789,330,1.836,4.804,3.044,86.032,3.2,4.852,11,79,2,0,6,f,t
23970831,216,5.918,5.52,7.553,74.75,9.6,8.842,3,57,4,0,10,f,t
23970796,929,84.3,19.502,67.851,-115.324,72,39.26,1,155,5,0,6,f,t
23970798,274,8.343,5.009,9.657,69.76,12,10.504,3,74,5,0,24,f,t
23970800,177,19.458,8.445,16.273,54.981,19.6,13.024,1,43,1,0,10,f,t
23970801,82,6.519,2.519,8.32,79.94,13.2,11.208,1,25,3,0,8,t,t
23970803,523,19.104,10.086,16.935,44.294,20.4,15.903,3,119,2,0,29,f,t
23970805,172,18.889,10.86,17.862,34.686,21.2,17.122,1,38,1,0,2,t,f
23970806,234,25.98,9.723,23.17,25.125,25.2,15.903,1,54,4,0,8,f,t
23970811,226,25.154,9.316,21.11,38.112,22.4,11.208,1,53,1,0,4,t,t
23970813,186,5.281,7.016,5.781,80.924,7.6,7.794,3,46,5,0,9,f,t
23970815,619,10.603,7.835,10.614,62.901,14,12.745,6,148,5,0,2,t,f
23970816,253,13.189,7.484,12.746,60.674,15.2,11.208,2,64,4,0,6,t,t
23970820,306,16.708,10.321,13.598,59.018,15.2,10.126,2,69,1,0,5,f,t
23970821,695,10.497,12.028,10.196,53.578,13.2,12.816,8,142,4,0,6,f,f
23970825,197,9.901,7.374,9.995,66.15,12,10.126,2,48,2,0,2,f,f
23970827,851,10.811,7.183,10.633,65.359,12.8,10.686,8,209,2,0,10,t,t
23970828,64,3.935,3.04,4.241,98.497,7.6,3.129,1,19,3,0,13,f,t
23970829,222,6.126,5.362,6.88,80.765,8.8,7.794,3,59,1,0,4,t,t
23970830,688,74.818,11.397,60.576,-73.855,62,21.194,1,149,4,0,10,t,t
23970836,646,17.679,10.441,16.451,41.683,20,16.219,4,145,3,0,19,t,t
23970837,216,0.722,1.773,3.64,92.12,5.6,5.684,5,65,1,0,4,t,t
23970838,79,-0.211,2.358,1.188,99.016,2.8,3.129,3,21,1,0,2,t,f
23970839,372,20.615,8.016,18.896,41.521,22.8,16.527,2,92,4,0,6,f,t
23970840,1207,40.76,17.577,34.038,-22.515,36.8,25.499,3,213,3,0,18,f,t
23970841,767,21.264,8.358,18.923,42.663,20,11.698,4,187,5,0,18,t,t
23970842,1185,55.542,20.743,46.614,-69.042,48.8,32.537,2,191,1,0,6,t,t
23970846,267,9.031,8.162,10.581,56.606,14,13.024,3,63,2,0,5,t,t
23970847,555,5.169,4.427,6.553,82.37,8,6.627,8,154,5,0,9,t,t
23970848,124,13.038,7.545,13.417,52.305,14.4,11.208,1,30,4,0,6,f,t
23970853,292,34.408,7.132,30.023,13.398,32.4,15.903,1,75,2,0,7,t,t
23970854,678,9.578,6.97,10.908,59.604,14,12.541,7,168,5,0,13,f,t
23970855,395,10.292,8.489,10.439,61.188,13.6,12.603,4,92,2,0,5,f,t
23970859,565,31.54,9.799,26.552,20.468,28.4,15.248,2,130,5,0,5,f,t
23970860,550,6.196,7.196,7.249,73.147,9.6,9.828,8,135,4,0,4,f,t
23970862,328,6.025,7.655,7.301,70.859,7.2,7.554,5,79,1,0,6,f,t
23970863,241,3.709,6.259,6.212,71.543,6.8,8.239,5,59,3,0,6,f,t
23970865,379,13.404,8.003,14.334,45.725,16.8,14.068,3,90,3,0,2,t,f
23970866,510,6.885,7.622,7.476,72.761,10.4,10.609,7,123,4,0,2,t,f
23970868,178,8.296,5.992,9.028,71.303,10.8,8.842,2,46,2,0,6,t,t
23970869,339,18.529,9.159,17.12,43.565,20,14.555,2,80,3,0,6,f,t
23970870,515,13.413,6.669,12.607,64.792,14,8.842,4,135,3,0,2,f,f
23970871,107,11.229,8.409,11.624,56.252,16.4,14.555,1,25,3,0,6,f,t
23970873,181,8.459,5.883,8.388,76.783,11.6,10.126,2,47,4,0,11,t,t
23970875,268,3.195,6.117,4.076,85.434,7.2,8.344,6,66,2,0,6,f,t
23970877,229,11.931,7.724,11.226,63.559,14.4,12.162,2,55,2,0,3,f,f
23970881,1211,22.445,14.682,21.959,7.088,22.8,18.599,6,234,2,0,4,f,t
23970887,534,60.853,9.565,49.423,-38.42,53.6,23.727,1,124,2,0,7,t,t
23970896,243,8.341,8.758,7.283,76.095,10,9.726,3,56,3,0,8,f,t
23970918,431,7.451,9.104,7.878,67.673,9.6,9.726,6,98,2,0,6,f,t
23970925,926,34.689,9.568,27.508,25.491,30,13.024,3,215,2,0,5,f,t
23970930,765,16.697,10.245,14.206,54.841,16.8,12.688,5,173,2,0,12,t,t
23970939,176,3.223,6.308,4.793,79.845,7.6,8.842,4,43,4,0,4,f,t
23970940,197,5.461,6.407,7.194,73.17,8,7.794,3,50,2,0,9,f,t
23970948,877,11.462,8.154,11.831,56.328,13.6,12.162,8,207,2,0,4,t,f
23970951,507,9.861,5.823,9.903,71.084,12.8,10.355,5,132,1,0,10,t,t
23970954,258,12.258,15.532,10.605,46.933,13.6,13.024,3,47,4,0,10,f,t
23970958,326,17.763,8.202,16.678,46.738,20,14.555,2,80,2,0,9,t,t
23970960,426,23.863,8.326,21.936,30.409,24.4,15.903,2,104,3,0,12,f,t
23970961,301,3.403,6.823,5.138,76.545,7.2,8.418,7,72,2,0,7,f,t
23970965,320,17.402,9,15.843,49.157,17.2,11.208,2,76,2,0,4,f,t
23970966,246,13.387,9.544,14.444,40.486,17.2,15.248,2,55,4,0,6,t,t
23970967,801,12.031,8.162,12.234,55.44,14,11.766,7,189,4,0,3,f,f
23970969,136,5.622,6.087,6.069,82.718,7.6,7.169,2,35,2,0,12,t,t
23970972,304,5.657,7.069,5.759,79.419,7.6,8.239,5,72,2,0,4,f,t
23970996,97,11.413,11.766,12.86,38.485,14,13.024,1,20,2,0,7,t,t
23970973,282,11.137,11.838,11.481,47.184,14.8,14.068,3,58,2,0,7,t,t
23970975,341,36.691,12.489,31.213,-2.258,34.8,22.919,1,71,4,0,5,f,t
23970978,295,2.632,5.68,3.203,90.927,6,7.448,7,74,1,0,9,t,t
23970981,494,5.821,5.756,6.599,80.577,9.6,9.607,7,129,5,0,13,t,t
23970983,96,9.729,7.784,9.284,69.464,12.4,11.208,1,23,3,0,2,f,f
23970984,339,18.579,10.472,17.085,40.252,19.2,14.555,2,76,3,0,2,f,f
23970985,113,11.311,5.386,9.483,80.505,13.2,8.842,1,30,5,0,12,t,t
23970987,123,9.508,13.699,8.391,55.389,9.6,10.126,2,23,3,0,4,f,t
23970988,509,4.597,5.994,6.072,76.468,8.4,8.842,9,126,4,0,18,t,t
23970997,451,12.918,11.459,11.903,51.583,16,14.555,4,94,3,0,2,f,f
23970999,320,12.406,11.758,12.12,47.35,17.2,15.47,3,66,3,0,18,f,t
23971003,291,6.156,8.569,7.634,63.486,10,10.355,5,65,3,0,4,t,t
23971008,491,8.839,11.12,9.451,52.745,13.2,12.541,7,100,1,0,10,t,t
23971012,185,9.183,7.414,10.754,58.038,12,11.208,2,45,2,0,3,t,t
23971025,183,2.527,4.656,4.086,87.143,6.4,7.169,4,48,1,0,10,f,t
23971030,219,9.725,12.198,10.581,44.729,14.8,13.559,3,43,3,0,2,f,f
23971032,327,12.096,10.327,11.755,52.934,15.2,14.068,3,71,1,0,9,t,t
23971037,241,9.902,12.169,12.213,36.595,14.4,13.559,3,49,3,0,12,f,t
23971042,239,27.332,7.662,22.757,38.775,25.2,11.208,1,60,2,0,4,f,t
23971048,674,14.52,9.648,13.522,53.69,16.4,13.663,5,156,5,0,2,t,f
23971049,192,8.258,11.197,8.844,54.809,13.2,12.458,3,39,3,0,4,f,t
23971053,317,5.516,8.498,6.31,70.903,8.8,9.726,6,71,4,0,2,f,f
23971054,230,12.131,8.287,11.984,57.23,14.4,12.162,2,54,4,0,6,f,t
23971061,682,9.36,9.98,9.895,57.52,12,11.933,8,150,3,0,6,t,t
23971062,159,17.278,8.845,16.619,43.591,18,13.024,1,38,5,0,4,t,t
23971064,270,8.233,5.287,8.192,79.075,11.2,8.842,3,72,3,0,6,f,t
23971067,1066,12.856,9.471,12.442,53.158,14.8,13.024,9,239,5,0,31,f,t
23971068,366,6.042,5.424,6.817,80.74,9.2,8.239,5,97,3,0,6,t,t
23971070,575,8.274,8.287,8.539,68.193,10.8,10.29,7,135,2,0,10,f,t
23971077,87,7.247,2.179,9.362,76.03,10.8,3.129,1,27,3,0,7,t,t
23971078,97,9.934,8.04,9.284,69.464,10.8,8.842,1,23,3,0,4,t,t
23971079,613,9.688,10.145,9.928,57.98,13.2,12.541,7,134,2,0,4,f,t
23971081,278,31.214,9.391,27.006,17.214,31.2,20.267,1,65,4,0,2,f,f
23971084,463,8.578,10.201,9.434,57.405,12.4,12.458,6,101,5,0,4,f,t
23971086,227,11.869,7.96,11.11,63.497,12.8,10.126,2,54,2,0,8,t,t
23971107,153,16.728,5.656,15.68,57.448,19.6,13.024,1,42,2,0,7,f,t
23971087,1497,10.358,8.321,10.849,58.956,12.8,11.602,15,351,3,0,8,f,t
23971091,591,8.316,7.714,9.689,61.728,12.8,12.29,7,142,2,0,7,f,t
23971092,482,5.927,10.033,7.476,59.629,9.6,10.126,10,102,1,0,6,f,t
23971096,112,3.654,4.189,5.6,81.63,8.4,8.842,2,30,2,0,2,f,f
23971101,47,-2.922,-1.345,0.708,103.343,2.8,3.129,2,15,3,0,6,f,t
23971110,132,13.833,6.414,13.231,62.539,14.8,8.842,1,35,1,0,4,t,t
23971115,131,0.574,3.245,2.994,89.182,4,5.985,4,35,3,0,7,t,t
23971119,543,10.115,13.09,11.104,42.677,15.2,13.925,7,107,2,0,2,t,f
23971120,163,7.763,7.202,8.73,68.095,10.8,10.126,2,40,3,0,2,f,f
23971121,840,13.737,11.634,12.889,46.926,14.8,13.484,7,174,2,0,5,t,t
23971122,8320,760.487,16.611,596.402,-1487.813,612,98.38,1,1512,1,0,9,f,t
23971125,703,9.634,5.343,9.91,71.595,11.6,8.842,7,187,3,0,21,f,t
23971127,258,4.806,5.223,6.358,80.205,9.6,9.516,4,69,3,0,6,f,t
23971128,347,7.496,9.743,8.806,59.36,12.4,12.341,5,77,4,0,4,t,t
23971129,208,22.867,10.833,19.28,38.762,22.4,15.903,1,46,3,0,8,t,t
23971132,122,12.488,4.731,11.883,72.207,14.8,8.842,1,35,1,0,4,f,f
23971135,280,9.297,7.453,8.347,75.59,9.6,7.794,3,68,2,0,17,f,t
23971137,938,10.108,9.509,10.412,57.814,12.8,12.162,10,210,3,0,17,f,t
23971291,190,3.214,5.515,6.544,69.518,10.4,10.686,4,48,3,0,2,f,f
23971141,486,13.961,11.825,13.866,40.178,18.4,16.219,4,100,3,0,2,t,f
23971149,229,6.418,5.312,8.589,69.698,11.6,11.208,3,61,5,0,8,f,t
23971153,195,5.704,7.128,8.104,65.458,11.2,11.208,3,48,3,0,7,f,t
23971169,202,5.189,5.233,6.726,78.898,10,9.726,3,54,2,0,6,f,t
23971156,154,7.158,7.07,7.346,76.234,10.4,10.126,2,38,4,0,5,f,t
23971157,340,13.279,12.223,12.705,44.942,15.2,14.068,3,69,1,0,3,f,f
23971158,484,13.326,10.094,13.447,45.854,16.8,15.248,4,106,3,0,14,t,t
23971160,356,19.518,9.771,17.668,41.415,21.2,15.903,2,82,3,0,8,t,t
23971162,113,12.359,9.823,12.568,49.484,16.4,14.555,1,25,2,0,7,f,t
23971163,586,7.475,9.593,8.413,59.682,10.4,10.746,9,126,4,0,16,t,t
23971166,130,13.98,8.723,15.383,38.205,18.4,15.903,1,30,4,0,2,f,f
23971171,515,13.479,7.533,13.423,56.709,14.8,10.686,4,130,1,0,10,f,t
23971176,221,6.332,6.037,8.174,70.297,10.4,9.726,3,57,1,0,6,t,t
23971178,149,6.787,6.919,8.209,69.16,11.2,11.208,2,37,4,0,19,f,t
23971180,312,1.939,4.171,4.978,77.188,6.8,8.076,8,80,4,0,13,t,t
23971181,1403,22.557,15.983,20.68,12.95,22.8,18.699,7,260,1,0,8,t,t
23971185,83,7.34,5.421,9.617,65.296,12.4,11.208,1,22,2,0,13,t,t
23971186,356,2.845,5.582,5.013,76.138,7.6,8.842,9,86,3,0,7,t,t
23971189,513,5.125,6.091,6.489,77.928,8.8,9.188,8,132,4,0,2,f,f
23971195,512,5.768,7.52,6.537,75.801,7.6,8.076,8,124,3,0,11,f,t
23971197,160,17.41,7.76,15.645,54.14,18,11.208,1,40,3,0,5,t,t
23971209,403,4.814,6.176,5.897,77.971,8.4,8.842,7,99,4,0,25,t,t
23971215,397,44.346,10.181,37.341,-12.355,40.4,21.194,1,90,1,0,5,f,t
23971219,507,6.444,6.714,7.188,75.842,8.4,7.957,7,127,2,0,32,t,t
23971220,456,16.714,11.058,15.11,46.102,17.2,13.559,3,100,5,0,2,f,f
23971224,190,9.083,6.039,9.618,69.743,13.6,12.162,2,49,5,0,8,t,t
23971226,948,14.894,10.045,14.833,41.64,18,15.719,7,208,4,0,37,t,t
23971229,1059,11.212,8.764,11.046,59.33,12.8,11.408,10,244,3,0,13,f,t
23971232,281,3.792,7.895,5.703,67.975,8.4,9.188,8,62,3,0,12,f,t
23971235,426,23.863,8.326,22.163,28.782,26,18.244,2,104,3,0,6,t,t
23971236,241,3.278,5.47,5.611,76.567,8.4,9.387,5,61,1,0,3,t,f
23971237,239,12.478,7.471,12.606,56.334,14,11.208,2,58,5,0,6,f,t
23971239,153,16.765,10.705,15.37,45.425,18,14.555,1,34,3,0,2,f,f
23971243,555,5.707,6.965,7.651,66.33,10,10.504,9,132,4,0,9,t,t
23971244,1114,5.853,6.142,6.853,77.765,9.2,9.516,16,286,4,0,4,f,t
23971256,260,5.375,6.403,6.4,78.569,8,8.076,4,66,4,0,4,t,t
23971263,111,11.098,5.744,11.182,66.545,11.6,3.129,1,29,2,0,10,f,t
23971265,162,2.466,3.079,4.417,91.895,7.2,6.427,3,48,2,0,6,f,t
23971268,992,27.994,8.647,24.104,28.669,26.4,15.248,4,239,1,0,7,f,t
23971269,1397,25.493,11.719,22.354,23.554,23.6,16.322,6,299,5,0,43,f,t
23971271,296,7,9.874,7.68,62.446,10.8,11.208,5,63,3,0,5,f,t
23971274,276,5.754,6.096,7.121,75.622,8.4,8.076,4,71,4,0,8,t,f
23971275,262,9.319,9.356,10.88,52.087,13.6,13.024,3,59,3,0,5,t,t
23971278,413,3.546,5.149,6.61,71.275,8,8.842,8,106,2,0,2,f,f
23971280,650,11.283,8.06,11.047,61.574,14.4,12.745,6,154,4,0,16,t,t
23971284,828,13.3,10.91,12.05,53.454,15.2,13.707,7,176,4,0,6,f,f
23971457,244,4.856,6.38,4.92,87.399,7.2,7.169,4,62,3,0,2,t,f
23971292,1436,11.323,7.229,11.061,63.988,13.6,11.513,13,352,1,0,7,f,t
23971293,203,23.11,6.76,19.552,49.285,21.6,8.842,1,53,2,0,15,t,t
23971294,385,13.348,6.432,11.205,75.284,14.4,8.842,3,102,3,0,6,f,t
23971295,117,12.765,9.705,12.704,50.291,16.4,14.555,1,26,2,0,4,f,t
23971298,283,8.305,12.507,8.009,57.234,10,10.355,5,55,2,0,2,t,f
23971304,378,4.781,6.938,5.682,77.225,6.8,7.957,7,90,2,0,2,t,f
23971307,125,3.751,7.469,4.524,74.65,6.8,8.076,4,27,4,0,4,f,t
23971308,299,33.905,9.004,29.551,9.657,30.4,14.555,1,71,2,0,8,t,t
23971323,199,2.88,4.315,4.049,89.632,5.6,5.985,4,53,4,0,5,t,t
23971324,1377,9.565,8.705,9.079,67.728,10,8.447,15,318,4,0,10,f,t
23971311,190,4.617,5.143,7.005,75.121,8,7.794,3,51,4,0,4,f,t
23971318,159,7.086,6.042,7.083,80.793,8.8,7.169,2,41,1,0,4,t,t
23971319,443,5.2,6.497,5.295,85.6,6.8,6.183,7,112,4,0,16,t,t
23971326,614,10.073,6.235,10.699,64.961,14.8,13.024,6,157,3,0,13,t,t
23971328,255,8.426,7.822,7.235,79.407,8,3.129,3,61,1,0,16,f,t
23971333,279,9.769,8.877,9.324,66.213,12.4,11.855,3,64,1,0,4,t,t
23971334,287,32.881,8.349,28.061,18.554,31.2,17.122,1,70,5,0,7,t,t
23971335,257,3.013,4.138,3.986,91.063,5.6,5.684,5,69,1,0,9,t,t
23971336,1194,33.549,9.497,28.324,15.783,30.4,15.903,4,278,4,0,9,t,t
23971337,356,11.061,12.733,11.442,44.641,14,13.428,4,71,3,0,8,f,t
23971338,242,12.38,6.472,10.903,73.893,15.2,11.208,2,64,2,0,4,f,t
23971343,265,6.451,8.375,7.774,66.932,9.6,10.126,4,62,1,0,4,t,t
23971345,294,6.073,5.401,7.294,77.496,8.8,8.076,4,78,2,0,4,t,t
23971355,325,7.881,10.351,8.108,61.155,10.8,11.208,5,68,4,0,4,t,t
23971356,615,10.294,7.031,10.437,65.353,12,9.726,6,152,5,0,14,t,t
23971365,1216,7.204,7.479,7.401,74.843,10,9.674,16,295,5,0,18,t,t
23971369,117,4.096,5.43,6.061,79.212,8.4,8.842,2,31,4,0,4,f,t
23971370,535,11.495,9.243,11.597,55.022,12.8,11.208,5,121,4,0,9,f,t
23971373,179,19.731,8.162,19.806,31.43,22.8,17.122,1,44,3,0,2,t,f
23971459,343,8.201,6.968,9.356,65.831,11.2,10.126,4,85,5,0,2,f,f
23971376,56,-0.096,2.189,1.495,97.703,2.8,3.129,2,15,2,0,6,f,t
23971377,627,13.567,9.207,13.269,50.513,15.6,13.663,5,142,4,0,5,t,t
23971384,406,14.28,6.139,14.927,52.759,16.4,11.208,3,109,3,0,9,f,t
23971385,354,3.525,5.367,6.338,72.525,9.2,9.957,7,90,3,0,3,f,t
23971388,348,8.693,7.895,9.421,64.48,12,11.698,4,83,1,0,12,t,t
23971390,147,4.6,7.666,7.224,63.455,11.2,11.208,3,34,3,0,2,f,f
23971391,249,6.991,4.152,8.007,79.215,9.6,6.427,3,70,1,0,4,t,t
23971392,205,23.288,6.982,21.11,38.112,22.4,11.208,1,53,3,0,4,t,t
23971394,534,10.479,11.536,10.441,53.155,13.2,12.745,6,111,3,0,3,f,f
23971395,363,40.42,10.274,34.378,-5.358,36.4,19.287,1,82,2,0,4,f,f
23971397,321,11.698,9.829,10.26,63.658,10.8,8.842,3,71,3,0,4,f,t
23971398,302,16.286,7.917,14.926,54.845,15.6,8.842,2,75,3,0,5,f,t
23971399,657,82.957,6.568,67.977,-84.168,72.8,26.683,1,173,3,0,12,t,t
23971402,235,7.017,6.269,8.14,72.325,11.2,10.504,3,60,3,0,7,f,t
23971448,552,7.544,7.463,8.431,68.712,10.4,9.957,7,134,3,0,3,t,f
23971405,1065,10.298,9.121,11.08,54.808,13.6,12.563,11,242,3,0,23,f,t
23971407,504,10.418,8.146,9.954,66.086,12,10.794,5,119,4,0,11,t,t
23971409,335,11.006,4.754,11.64,68.605,14.8,10.504,3,96,5,0,10,f,t
23971413,264,13.999,8.496,13.484,55.386,15.6,12.162,2,64,5,0,7,f,t
23971415,528,19.294,10.116,18.3,35.105,20.4,15.47,3,120,3,0,21,t,t
23971452,185,20.512,7.888,16.715,57.154,20,11.208,1,46,3,0,3,f,f
23971418,394,5.673,6.88,7.758,68.536,9.6,9.726,6,98,5,0,4,f,t
23971419,215,-0.052,2.664,2.297,93.605,3.6,5.288,7,59,5,0,2,t,f
23971420,192,4.99,5.818,7.43,71.478,10.4,10.504,3,50,3,0,4,t,t
23971421,811,22.285,10.886,19.398,35.695,20.8,14.555,4,179,2,0,5,f,t
23971428,296,6.078,8.221,7.424,65.703,8.4,9.387,5,67,4,0,13,t,t
23971430,638,11.154,8.42,11.439,57.284,12.4,10.864,6,149,3,0,22,t,t
23971431,880,24.158,11.196,20.953,30.334,25.6,19.033,4,192,5,0,18,f,t
23971434,819,18.657,19.47,16.389,17.044,17.6,15.903,6,133,5,0,4,t,t
23971439,502,7.971,7.045,8.457,71.239,12.4,11.855,6,124,1,0,9,t,t
23971443,328,10.713,5.43,11.282,68.205,13.6,9.726,3,91,3,0,5,f,t
23971463,934,20.519,10.272,18.26,39.307,20.8,15.112,5,211,3,0,7,f,t
23971465,186,21.599,4.871,19.774,47.689,22.4,11.208,1,53,3,0,6,t,t
23971468,81,7.237,5.919,8.333,72.72,10,8.842,1,21,1,0,4,t,t
23971472,262,13.908,8.695,13.365,55.348,16,13.024,2,63,2,0,4,f,t
23971473,556,7.128,8.986,8.534,62.157,10.4,10.952,8,127,5,0,2,t,f
23971474,125,13.062,7.95,10.584,74.396,14.8,11.208,1,31,3,0,9,f,f
23971478,392,21.803,8.251,18.74,46.196,22.4,14.555,2,96,3,0,9,f,t
23971479,110,10.761,4.447,10.903,73.893,14,8.842,1,32,5,0,8,f,t
23971481,554,14.922,9.495,14.55,48.185,16.8,13.428,4,129,5,0,8,t,t
